420.0000,0.0013,0.0030,0.0019,0.0041,0.3216
421.0000,0.0012,0.0032,0.0021,0.0044,0.3673
422.0000,0.0012,0.0034,0.0023,0.0047,0.4129
423.0000,0.0011,0.0042,0.0019,0.0047,0.4957
424.0000,0.0011,0.0045,0.0022,0.0046,0.5371
425.0000,0.0011,0.0047,0.0025,0.0045,0.5786
426.0000,0.0014,0.0052,0.0028,0.0047,0.6329
427.0000,0.0017,0.0056,0.0031,0.0049,0.6871
428.0000,0.0018,0.0057,0.0035,0.0051,0.7290
429.0000,0.0020,0.0058,0.0040,0.0053,0.7709
430.0000,0.0020,0.0061,0.0043,0.0058,0.8136
431.0000,0.0021,0.0063,0.0046,0.0063,0.8563
432.0000,0.0019,0.0067,0.0051,0.0064,0.8943
433.0000,0.0018,0.0070,0.0056,0.0065,0.9323
434.0000,0.0015,0.0078,0.0067,0.0071,0.9690
435.0000,0.0016,0.0086,0.0078,0.0074,0.9811
436.0000,0.0016,0.0094,0.0089,0.0077,0.9931
437.0000,0.0020,0.0098,0.0104,0.0081,0.9966
438.0000,0.0023,0.0103,0.0119,0.0084,1.0000
439.0000,0.0024,0.0106,0.0137,0.0089,0.9886
440.0000,0.0023,0.0108,0.0155,0.0093,0.9771
441.0000,0.0024,0.0112,0.0184,0.0094,0.9463
442.0000,0.0026,0.0116,0.0212,0.0096,0.9156
443.0000,0.0026,0.0121,0.0242,0.0097,0.8742
444.0000,0.0026,0.0125,0.0271,0.0097,0.8328
445.0000,0.0025,0.0126,0.0310,0.0098,0.7726
446.0000,0.0024,0.0126,0.0348,0.0099,0.7125
447.0000,0.0023,0.0129,0.0461,0.0100,0.5932
448.0000,0.0023,0.0130,0.0537,0.0098,0.5368
449.0000,0.0023,0.0130,0.0612,0.0097,0.4804
450.0000,0.0024,0.0128,0.0709,0.0094,0.4298
451.0000,0.0026,0.0126,0.0807,0.0092,0.3793
452.0000,0.0027,0.0121,0.0927,0.0090,0.3341
453.0000,0.0028,0.0115,0.1048,0.0088,0.2888
454.0000,0.0024,0.0112,0.1217,0.0083,0.2575
455.0000,0.0020,0.0110,0.1386,0.0078,0.2263
456.0000,0.0019,0.0110,0.1585,0.0078,0.2001
457.0000,0.0017,0.0110,0.1785,0.0077,0.1739
458.0000,0.0017,0.0104,0.2346,0.0078,0.1401
459.0000,0.0018,0.0107,0.2689,0.0074,0.1267
460.0000,0.0019,0.0110,0.3032,0.0069,0.1134
461.0000,0.0017,0.0111,0.3462,0.0070,0.1041
462.0000,0.0015,0.0112,0.3893,0.0071,0.0948
463.0000,0.0016,0.0114,0.4360,0.0065,0.0867
464.0000,0.0017,0.0115,0.4827,0.0059,0.0785
465.0000,0.0016,0.0117,0.5409,0.0058,0.0737
466.0000,0.0016,0.0118,0.5991,0.0057,0.0688
467.0000,0.0016,0.0130,0.6550,0.0058,0.0645
468.0000,0.0016,0.0142,0.7110,0.0059,0.0602
469.0000,0.0013,0.0160,0.8149,0.0058,0.0542
470.0000,0.0011,0.0170,0.8542,0.0055,0.0513
471.0000,0.0010,0.0180,0.8936,0.0051,0.0484
472.0000,0.0011,0.0199,0.9322,0.0051,0.0471
473.0000,0.0012,0.0218,0.9708,0.0050,0.0459
474.0000,0.0012,0.0237,0.9840,0.0051,0.0447
475.0000,0.0011,0.0256,0.9972,0.0051,0.0436
476.0000,0.0011,0.0280,1.0000,0.0049,0.0432
477.0000,0.0011,0.0304,0.9944,0.0046,0.0428
478.0000,0.0012,0.0337,0.9751,0.0048,0.0430
479.0000,0.0012,0.0370,0.9557,0.0051,0.0431
480.0000,0.0007,0.0440,0.8751,0.0048,0.0435
481.0000,0.0008,0.0488,0.8307,0.0047,0.0442
482.0000,0.0010,0.0537,0.7862,0.0047,0.0449
483.0000,0.0011,0.0597,0.7409,0.0045,0.0464
484.0000,0.0009,0.0657,0.6955,0.0044,0.0478
485.0000,0.0010,0.0725,0.6517,0.0046,0.0504
486.0000,0.0011,0.0793,0.6079,0.0047,0.0530
487.0000,0.0012,0.0876,0.5655,0.0048,0.0560
488.0000,0.0013,0.0960,0.5232,0.0046,0.0590
489.0000,0.0012,0.1062,0.4874,0.0047,0.0631
490.0000,0.0011,0.1164,0.4517,0.0048,0.0673
491.0000,0.0009,0.1405,0.3839,0.0046,0.0777
492.0000,0.0010,0.1556,0.3572,0.0048,0.0848
493.0000,0.0011,0.1707,0.3306,0.0051,0.0918
494.0000,0.0010,0.1882,0.3065,0.0048,0.0999
495.0000,0.0008,0.2057,0.2823,0.0046,0.1079
496.0000,0.0010,0.2267,0.2622,0.0049,0.1177
497.0000,0.0012,0.2477,0.2421,0.0051,0.1275
498.0000,0.0014,0.2701,0.2230,0.0049,0.1382
499.0000,0.0015,0.2925,0.2039,0.0047,0.1488
500.0000,0.0016,0.3475,0.1728,0.0053,0.1751
501.0000,0.0018,0.3786,0.1592,0.0056,0.1897
502.0000,0.0015,0.4096,0.1455,0.0058,0.2044
503.0000,0.0015,0.4450,0.1345,0.0061,0.2210
504.0000,0.0015,0.4804,0.1234,0.0063,0.2376
505.0000,0.0014,0.5143,0.1131,0.0063,0.2535
506.0000,0.0013,0.5483,0.1028,0.0064,0.2694
507.0000,0.0014,0.5908,0.0957,0.0068,0.2896
508.0000,0.0015,0.6334,0.0885,0.0071,0.3098
509.0000,0.0020,0.7052,0.0747,0.0073,0.3458
510.0000,0.0023,0.7439,0.0695,0.0077,0.3660
511.0000,0.0018,0.7826,0.0643,0.0081,0.3862
512.0000,0.0017,0.8139,0.0593,0.0086,0.4046
513.0000,0.0017,0.8453,0.0544,0.0090,0.4230
514.0000,0.0017,0.8788,0.0505,0.0099,0.4454
515.0000,0.0018,0.9124,0.0466,0.0107,0.4678
516.0000,0.0017,0.9349,0.0431,0.0109,0.4867
517.0000,0.0017,0.9573,0.0396,0.0111,0.5056
518.0000,0.0022,0.9876,0.0345,0.0129,0.5434
519.0000,0.0023,0.9905,0.0321,0.0139,0.5605
520.0000,0.0023,0.9933,0.0297,0.0149,0.5775
521.0000,0.0024,0.9967,0.0278,0.0160,0.5986
522.0000,0.0024,1.0000,0.0259,0.0171,0.6196
523.0000,0.0024,0.9885,0.0240,0.0184,0.6363
524.0000,0.0024,0.9770,0.0221,0.0198,0.6530
525.0000,0.0022,0.9612,0.0204,0.0218,0.6707
526.0000,0.0021,0.9455,0.0188,0.0239,0.6884
527.0000,0.0019,0.8916,0.0163,0.0278,0.7148
528.0000,0.0019,0.8658,0.0153,0.0303,0.7307
529.0000,0.0020,0.8400,0.0143,0.0327,0.7466
530.0000,0.0021,0.8117,0.0136,0.0359,0.7620
531.0000,0.0023,0.7835,0.0130,0.0390,0.7775
532.0000,0.0024,0.7513,0.0124,0.0425,0.7891
533.0000,0.0025,0.7190,0.0117,0.0461,0.8007
534.0000,0.0024,0.6891,0.0111,0.0506,0.8145
535.0000,0.0023,0.6593,0.0104,0.0551,0.8284
536.0000,0.0021,0.5953,0.0090,0.0654,0.8434
537.0000,0.0021,0.5681,0.0084,0.0715,0.8543
538.0000,0.0021,0.5410,0.0078,0.0777,0.8653
539.0000,0.0020,0.5135,0.0076,0.0843,0.8708
540.0000,0.0019,0.4860,0.0074,0.0909,0.8763
541.0000,0.0019,0.4640,0.0071,0.0994,0.8883
542.0000,0.0020,0.4420,0.0067,0.1080,0.9003
543.0000,0.0023,0.3951,0.0064,0.1261,0.9080
544.0000,0.0024,0.3757,0.0061,0.1367,0.9153
545.0000,0.0023,0.3563,0.0058,0.1474,0.9227
546.0000,0.0022,0.3371,0.0057,0.1588,0.9256
547.0000,0.0021,0.3178,0.0055,0.1702,0.9285
548.0000,0.0020,0.3024,0.0052,0.1841,0.9370
549.0000,0.0020,0.2869,0.0049,0.1981,0.9455
550.0000,0.0020,0.2716,0.0046,0.2125,0.9486
551.0000,0.0020,0.2563,0.0042,0.2270,0.9517
552.0000,0.0019,0.2277,0.0043,0.2576,0.9562
553.0000,0.0022,0.2148,0.0043,0.2741,0.9565
554.0000,0.0024,0.2019,0.0044,0.2906,0.9568
555.0000,0.0026,0.1913,0.0043,0.3098,0.9629
556.0000,0.0027,0.1808,0.0043,0.3290,0.9690
557.0000,0.0026,0.1708,0.0041,0.3486,0.9717
558.0000,0.0024,0.1609,0.0038,0.3681,0.9743
559.0000,0.0026,0.1429,0.0038,0.4065,0.9722
560.0000,0.0024,0.1354,0.0036,0.4270,0.9729
561.0000,0.0023,0.1278,0.0034,0.4475,0.9735
562.0000,0.0024,0.1207,0.0032,0.4690,0.9748
563.0000,0.0025,0.1136,0.0030,0.4905,0.9761
564.0000,0.0028,0.1081,0.0030,0.5131,0.9781
565.0000,0.0031,0.1026,0.0030,0.5356,0.9802
566.0000,0.0032,0.0913,0.0034,0.5752,0.9754
567.0000,0.0032,0.0866,0.0037,0.5973,0.9765
568.0000,0.0032,0.0820,0.0030,0.6194,0.9776
569.0000,0.0033,0.0780,0.0030,0.6400,0.9770
570.0000,0.0033,0.0739,0.0029,0.6606,0.9763
571.0000,0.0034,0.0698,0.0027,0.6819,0.9766
572.0000,0.0035,0.0657,0.0025,0.7031,0.9768
573.0000,0.0039,0.0599,0.0024,0.7392,0.9698
574.0000,0.0044,0.0572,0.0025,0.7587,0.9693
575.0000,0.0049,0.0545,0.0027,0.7782,0.9689
576.0000,0.0051,0.0513,0.0029,0.7935,0.9653
577.0000,0.0052,0.0482,0.0031,0.8088,0.9617
578.0000,0.0057,0.0463,0.0031,0.8270,0.9621
579.0000,0.0062,0.0444,0.0031,0.8451,0.9625
580.0000,0.0070,0.0391,0.0028,0.8721,0.9538
581.0000,0.0073,0.0378,0.0026,0.8870,0.9527
582.0000,0.0077,0.0365,0.0024,0.9019,0.9517
583.0000,0.0085,0.0352,0.0024,0.9129,0.9479
584.0000,0.0093,0.0339,0.0024,0.9239,0.9442
585.0000,0.0113,0.0318,0.0026,0.9441,0.9380
586.0000,0.0124,0.0301,0.0027,0.9510,0.9327
587.0000,0.0135,0.0284,0.0027,0.9579,0.9275
588.0000,0.0149,0.0274,0.0030,0.9666,0.9253
589.0000,0.0164,0.0264,0.0034,0.9753,0.9232
590.0000,0.0179,0.0253,0.0036,0.9804,0.9186
591.0000,0.0195,0.0242,0.0031,0.9854,0.9140
592.0000,0.0230,0.0235,0.0026,0.9927,0.9054
593.0000,0.0253,0.0230,0.0025,0.9947,0.9004
594.0000,0.0275,0.0226,0.0023,0.9967,0.8954
595.0000,0.0306,0.0225,0.0025,0.9983,0.8910
596.0000,0.0337,0.0223,0.0026,0.9999,0.8865
597.0000,0.0372,0.0214,0.0028,0.9999,0.8818
598.0000,0.0407,0.0205,0.0029,1.0000,0.8771
599.0000,0.0492,0.0197,0.0033,0.9935,0.8638
600.0000,0.0544,0.0191,0.0030,0.9913,0.8587
601.0000,0.0596,0.0186,0.0028,0.9892,0.8536
602.0000,0.0657,0.0180,0.0028,0.9851,0.8478
603.0000,0.0717,0.0173,0.0028,0.9809,0.8421
604.0000,0.0862,0.0170,0.0022,0.9682,0.8283
605.0000,0.0955,0.0169,0.0025,0.9631,0.8227
606.0000,0.1048,0.0168,0.0027,0.9580,0.8172
607.0000,0.1162,0.0164,0.0028,0.9521,0.8118
608.0000,0.1276,0.0161,0.0029,0.9461,0.8064
609.0000,0.1542,0.0158,0.0032,0.9285,0.7919
610.0000,0.1710,0.0153,0.0030,0.9211,0.7856
611.0000,0.1877,0.0149,0.0028,0.9136,0.7793
612.0000,0.2068,0.0146,0.0029,0.9037,0.7722
613.0000,0.2259,0.0143,0.0029,0.8937,0.7650
614.0000,0.2496,0.0141,0.0028,0.8853,0.7591
615.0000,0.2733,0.0139,0.0027,0.8770,0.7532
616.0000,0.3279,0.0137,0.0026,0.8554,0.7380
617.0000,0.3607,0.0136,0.0026,0.8451,0.7311
618.0000,0.3934,0.0136,0.0026,0.8349,0.7243
619.0000,0.4314,0.0131,0.0028,0.8245,0.7172
620.0000,0.4693,0.0126,0.0029,0.8140,0.7102
621.0000,0.5551,0.0127,0.0031,0.7926,0.6965
622.0000,0.6021,0.0124,0.0028,0.7816,0.6889
623.0000,0.6492,0.0120,0.0024,0.7706,0.6813
624.0000,0.7000,0.0116,0.0026,0.7603,0.6754
625.0000,0.7509,0.0112,0.0028,0.7501,0.6695
626.0000,0.8452,0.0121,0.0024,0.7269,0.6540
627.0000,0.8866,0.0126,0.0022,0.7155,0.6470
628.0000,0.9279,0.0116,0.0020,0.7042,0.6401
629.0000,0.9551,0.0116,0.0022,0.6933,0.6334
630.0000,0.9824,0.0117,0.0025,0.6825,0.6267
631.0000,1.0000,0.0106,0.0028,0.6597,0.6125
632.0000,0.9873,0.0102,0.0023,0.6490,0.6054
633.0000,0.9747,0.0099,0.0019,0.6383,0.5983
634.0000,0.9437,0.0099,0.0019,0.6279,0.5923
635.0000,0.9126,0.0099,0.0019,0.6175,0.5862
636.0000,0.8145,0.0099,0.0017,0.5957,0.5719
637.0000,0.7560,0.0099,0.0018,0.5852,0.5654
638.0000,0.6976,0.0100,0.0019,0.5748,0.5589
639.0000,0.6356,0.0099,0.0021,0.5646,0.5524
640.0000,0.5737,0.0099,0.0024,0.5544,0.5460
641.0000,0.4543,0.0088,0.0022,0.5338,0.5326
642.0000,0.4025,0.0086,0.0022,0.5239,0.5262
643.0000,0.3507,0.0084,0.0021,0.5141,0.5197
644.0000,0.3085,0.0084,0.0022,0.5041,0.5134
645.0000,0.2662,0.0084,0.0023,0.4940,0.5071
646.0000,0.1999,0.0087,0.0020,0.4754,0.4941
647.0000,0.1747,0.0090,0.0018,0.4659,0.4878
648.0000,0.1495,0.0093,0.0016,0.4565,0.4815
649.0000,0.1309,0.0093,0.0016,0.4474,0.4752
650.0000,0.1123,0.0093,0.0016,0.4383,0.4690
651.0000,0.0849,0.0089,0.0016,0.4205,0.4562
652.0000,0.0748,0.0082,0.0020,0.4117,0.4504
653.0000,0.0648,0.0076,0.0025,0.4029,0.4447
654.0000,0.0572,0.0077,0.0028,0.3945,0.4386
655.0000,0.0496,0.0079,0.0021,0.3861,0.4325
656.0000,0.0379,0.0079,0.0013,0.3698,0.4211
657.0000,0.0337,0.0079,0.0016,0.3623,0.4153
658.0000,0.0295,0.0080,0.0020,0.3548,0.4094
659.0000,0.0231,0.0081,0.0010,0.3390,0.3975
660.0000,0.0210,0.0078,0.0014,0.3317,0.3919
661.0000,0.0189,0.0076,0.0018,0.3243,0.3864
662.0000,0.0170,0.0076,0.0019,0.3170,0.3810
663.0000,0.0152,0.0077,0.0021,0.3096,0.3756
664.0000,0.0125,0.0074,0.0021,0.2959,0.3641
665.0000,0.0113,0.0073,0.0019,0.2896,0.3591
666.0000,0.0101,0.0071,0.0018,0.2833,0.3540
667.0000,0.0092,0.0074,0.0019,0.2771,0.3489
668.0000,0.0082,0.0076,0.0020,0.2709,0.3438
669.0000,0.0068,0.0076,0.0015,0.2583,0.3342
670.0000,0.0065,0.0073,0.0016,0.2527,0.3291
671.0000,0.0061,0.0070,0.0017,0.2470,0.3240
672.0000,0.0056,0.0081,0.0019,0.2353,0.3147
673.0000,0.0053,0.0088,0.0021,0.2297,0.3102
674.0000,0.0050,0.0073,0.0017,0.2241,0.3056
675.0000,0.0046,0.0072,0.0019,0.2192,0.3005
676.0000,0.0042,0.0072,0.0021,0.2143,0.2955
677.0000,0.0035,0.0067,0.0007,0.2051,0.2873
678.0000,0.0035,0.0071,0.0009,0.1999,0.2826
679.0000,0.0034,0.0076,0.0011,0.1947,0.2780
680.0000,0.0032,0.0083,0.0011,0.1861,0.2693
681.0000,0.0033,0.0079,0.0013,0.1816,0.2652
682.0000,0.0033,0.0074,0.0015,0.1770,0.2611
683.0000,0.0034,0.0071,0.0020,0.1730,0.2573
684.0000,0.0036,0.0069,0.0024,0.1689,0.2534
685.0000,0.0029,0.0063,0.0021,0.1616,0.2449
686.0000,0.0027,0.0062,0.0016,0.1581,0.2415
687.0000,0.0025,0.0062,0.0012,0.1546,0.2380
688.0000,0.0018,0.0073,0.0009,0.1469,0.2310
689.0000,0.0019,0.0075,0.0010,0.1436,0.2271
690.0000,0.0021,0.0077,0.0011,0.1403,0.2233
691.0000,0.0021,0.0074,0.0011,0.1367,0.2199
692.0000,0.0022,0.0071,0.0011,0.1330,0.2165
693.0000,0.0033,0.0071,0.0014,0.1273,0.2097
694.0000,0.0037,0.0067,0.0014,0.1242,0.2060
695.0000,0.0028,0.0062,0.0015,0.1212,0.2023
696.0000,0.0028,0.0064,0.0015,0.1166,0.1970
697.0000,0.0023,0.0064,0.0013,0.1137,0.1940
698.0000,0.0018,0.0063,0.0012,0.1108,0.1910
699.0000,0.0019,0.0071,0.0010,0.1081,0.1875
700.0000,0.0020,0.0079,0.0009,0.1054,0.1839
701.0000,0.0024,0.0063,0.0011,0.1008,0.1782
702.0000,0.0026,0.0064,0.0015,0.0980,0.1748
703.0000,0.0027,0.0066,0.0019,0.0953,0.1715
704.0000,0.0024,0.0069,0.0011,0.0918,0.1661
705.0000,0.0024,0.0067,0.0010,0.0894,0.1637
706.0000,0.0023,0.0065,0.0009,0.0869,0.1613
707.0000,0.0020,0.0075,0.0017,0.0844,0.1567
708.0000,0.0020,0.0080,0.0012,0.0820,0.1539
709.0000,0.0019,0.0071,0.0006,0.0796,0.1511
710.0000,0.0025,0.0085,0.0012,0.0759,0.1469
711.0000,0.0027,0.0075,0.0014,0.0741,0.1441
712.0000,0.0029,0.0066,0.0016,0.0724,0.1413
713.0000,0.0030,0.0069,0.0018,0.0708,0.1391
714.0000,0.0030,0.0072,0.0019,0.0692,0.1370
715.0000,0.0026,0.0060,0.0013,0.0664,0.1325
716.0000,0.0024,0.0067,0.0014,0.0648,0.1304
717.0000,0.0021,0.0074,0.0015,0.0631,0.1283
718.0000,0.0022,0.0058,0.0013,0.0613,0.1249
719.0000,0.0019,0.0063,0.0007,0.0595,0.1227
720.0000,0.0016,0.0068,0.0009,0.0577,0.1205
721.0000,0.0027,0.0068,0.0017,0.0555,0.1158
722.0000,0.0028,0.0066,0.0023,0.0538,0.1141
723.0000,0.0027,0.0065,0.0012,0.0521,0.1123
724.0000,0.0023,0.0054,0.0009,0.0510,0.1093
725.0000,0.0022,0.0061,0.0010,0.0499,0.1075
726.0000,0.0021,0.0068,0.0011,0.0487,0.1057
727.0000,0.0021,0.0075,0.0007,0.0478,0.1034
728.0000,0.0019,0.0075,0.0009,0.0465,0.1015
729.0000,0.0017,0.0075,0.0011,0.0452,0.0996
730.0000,0.0022,0.0076,0.0011,0.0446,0.0980
731.0000,0.0026,0.0077,0.0012,0.0440,0.0964
732.0000,0.0028,0.0075,0.0017,0.0418,0.0926
733.0000,0.0027,0.0071,0.0014,0.0409,0.0913
734.0000,0.0026,0.0068,0.0010,0.0399,0.0899
735.0000,0.0024,0.0064,0.0012,0.0390,0.0876
736.0000,0.0024,0.0063,0.0011,0.0389,0.0866
737.0000,0.0025,0.0062,0.0010,0.0388,0.0856
738.0000,0.0025,0.0081,0.0010,0.0366,0.0839
739.0000,0.0026,0.0084,0.0011,0.0362,0.0831
740.0000,0.0027,0.0088,0.0012,0.0358,0.0823
741.0000,0.0034,0.0087,0.0016,0.0361,0.0798
742.0000,0.0036,0.0082,0.0019,0.0354,0.0789
743.0000,0.0038,0.0077,0.0021,0.0346,0.0779
744.0000,0.0044,0.0070,0.0021,0.0357,0.0783
745.0000,0.0040,0.0081,0.0020,0.0367,0.0768
746.0000,0.0036,0.0092,0.0020,0.0347,0.0753
747.0000,0.0030,0.0095,0.0008,0.0348,0.0752
748.0000,0.0031,0.0087,0.0008,0.0338,0.0731
749.0000,0.0032,0.0079,0.0015,0.0327,0.0709
750.0000,0.0035,0.0085,0.0016,0.0305,0.0695
751.0000,0.0037,0.0088,0.0016,0.0301,0.0685
752.0000,0.0039,0.0090,0.0017,0.0298,0.0675
753.0000,0.0033,0.0076,0.0013,0.0284,0.0656
754.0000,0.0032,0.0081,0.0016,0.0284,0.0648
755.0000,0.0031,0.0085,0.0019,0.0283,0.0640
756.0000,0.0031,0.0080,0.0009,0.0275,0.0625
757.0000,0.0026,0.0082,0.0005,0.0262,0.0605
758.0000,0.0021,0.0084,0.0003,0.0249,0.0585
759.0000,0.0031,0.0081,0.0007,0.0256,0.0574
760.0000,0.0000,0.0000,0.0000,0.0000,0.0000
