0	455
360	0.006716
361	0.007224
362	0.006207
363	0.006746
364	0.007285
365	0.007406
366	0.007165
367	0.007201
368	0.007369
369	0.007536
370	0.007687
371	0.007384
372	0.00709
373	0.006795
374	0.006915
375	0.007034
376	0.006908
377	0.006782
378	0.006792
379	0.006803
380	0.006536
381	0.00627
382	0.006746
383	0.006413
384	0.00608
385	0.006454
386	0.006827
387	0.00686
388	0.006893
389	0.006493
390	0.006094
391	0.00669
392	0.007286
393	0.00769
394	0.006881
395	0.006945
396	0.007054
397	0.007163
398	0.007462
399	0.007762
400	0.008374
401	0.008985
402	0.009412
403	0.009839
404	0.011268
405	0.012698
406	0.014469
407	0.016241
408	0.022761
409	0.027337
410	0.031913
411	0.039834
412	0.047755
413	0.057069
414	0.066382
415	0.080183
416	0.093984
417	0.109757
418	0.12553
419	0.145357
420	0.165184
421	0.188558
422	0.211933
423	0.255096
424	0.276124
425	0.297152
426	0.325434
427	0.353716
428	0.375331
429	0.396946
430	0.419054
431	0.441162
432	0.46158
433	0.481998
434	0.503152
435	0.511226
436	0.519299
437	0.523398
438	0.527497
439	0.524667
440	0.521837
441	0.508929
442	0.496021
443	0.478641
444	0.461261
445	0.433743
446	0.406225
447	0.353135
448	0.329741
449	0.306348
450	0.288065
451	0.269782
452	0.256142
453	0.242501
454	0.241221
455	0.239941
456	0.244764
457	0.249587
458	0.283516
459	0.309243
460	0.334971
461	0.372057
462	0.409144
463	0.451434
464	0.493725
465	0.549677
466	0.605629
467	0.659385
468	0.713141
469	0.815975
470	0.854704
471	0.893434
472	0.931841
473	0.970249
474	0.982997
475	0.995745
476	1
477	0.991491
478	0.97267
479	0.95385
480	0.873708
481	0.830454
482	0.7872
483	0.743296
484	0.699392
485	0.658069
486	0.616746
487	0.578231
488	0.539716
489	0.508864
490	0.478012
491	0.422003
492	0.403303
493	0.384604
494	0.369133
495	0.353662
496	0.343726
497	0.333791
498	0.325706
499	0.31762
500	0.312618
501	0.313494
502	0.314369
503	0.320059
504	0.325748
505	0.332012
506	0.338276
507	0.350823
508	0.36337
509	0.385344
510	0.399607
511	0.413871
512	0.426494
513	0.439118
514	0.455828
515	0.472538
516	0.485443
517	0.498349
518	0.52243
519	0.530943
520	0.539455
521	0.55099
522	0.562525
523	0.568551
