        458    0.00205   0.015426   0.228568   0.009432   0.150184
        459   0.002085   0.016134   0.262393   0.009929   0.136778
        460    0.00212   0.016843   0.296217   0.010426   0.123372
        461   0.002199   0.015712   0.339002   0.010804    0.11276
        462   0.002277   0.014581   0.381787   0.010048   0.102148
        463   0.002054   0.015333    0.42898   0.009263   0.094111
        464    0.00183   0.016084   0.476173   0.008477   0.086074
        465   0.001805   0.015137   0.534971   0.008315   0.080377
        466    0.00178    0.01419   0.593769   0.008153    0.07468
        467   0.001834   0.015376   0.650199   0.007869   0.070135
        468   0.001889   0.016563   0.706628   0.007584   0.065591
        469   0.001381   0.018159   0.811872   0.006628   0.058861
        470   0.001249    0.01929   0.851613   0.006416   0.056168
        471   0.001117   0.020421   0.891353   0.006205   0.053475
        472   0.001367   0.021567   0.930309   0.006886   0.051977
        473   0.001617   0.022713   0.969265   0.007567   0.050479
        474   0.001687   0.024258    0.98214   0.007128   0.049201
        475   0.001757   0.025802   0.995015    0.00669   0.047922
        476   0.001548   0.028051          1   0.006755   0.047124
        477   0.001339   0.030299    0.99003    0.00682   0.046325
        478   0.001359   0.032512   0.969987   0.006379   0.046142
        479    0.00138   0.034724   0.949944   0.005938   0.045959
        480   0.000971   0.041355   0.867341   0.004889   0.046607
        481   0.000937   0.046169   0.822208   0.005375   0.047483
        482   0.000904   0.050982   0.777075    0.00586   0.048359
        483   0.001165   0.056836   0.731324   0.005866   0.049751
        484   0.001427    0.06269   0.685573   0.005872   0.051143
        485   0.001462    0.06875   0.641765   0.006008   0.053362
        486   0.001498    0.07481   0.597957   0.006145   0.055581
        487   0.001393   0.081941   0.555661   0.005878   0.058334
        488   0.001287   0.089073   0.513364   0.005612   0.061086
        489   0.001272   0.099035   0.477724   0.005318   0.065489
        490   0.001257   0.108996   0.442084   0.005024   0.069891
        491   0.001016   0.130111   0.375861   0.005327   0.080602
        492   0.001232   0.144672   0.349898   0.005617   0.087929
        493   0.001449   0.159232   0.323934   0.005908   0.095255
        494   0.001251   0.175959   0.300181   0.005954   0.102733
        495   0.001054   0.192686   0.276429   0.006001    0.11021
        496   0.001381   0.212949   0.256967   0.006698   0.120681
        497   0.001707   0.233211   0.237506   0.007395   0.131151
        498   0.001764   0.253583   0.218339   0.007898   0.141966
        499   0.001821   0.273954   0.199171   0.006893   0.152781
        500   0.001892   0.326578   0.168734    0.00663   0.178379
        501   0.001854   0.356335   0.155606   0.007161   0.193219
        502   0.001816   0.386093   0.142478   0.007692    0.20806
        503   0.001761   0.420363   0.131866   0.007805   0.225339
        504   0.001706   0.454632   0.121254   0.007919   0.242619
        505   0.001865   0.488386   0.111166   0.008267   0.259415
        506   0.002025   0.522139   0.101077   0.008614   0.276211
        507   0.002122   0.562833   0.094112   0.009077   0.296037
        508   0.002219   0.603527   0.087147   0.009539   0.315863
        509   0.002576   0.676221   0.073857   0.010312   0.352666
        510   0.002581   0.714998   0.068732   0.010589   0.373148
        511   0.002571   0.753776   0.063608   0.010867    0.39363
        512   0.002586   0.786114   0.059063   0.011284   0.412528
        513   0.002601   0.818451   0.054518   0.011701   0.431426
        514   0.002476   0.853684   0.050642   0.012246   0.453389
        515   0.002351   0.888917   0.046765    0.01279   0.475351
        516   0.002475   0.914245   0.043626   0.013555   0.495229
        517     0.0026   0.939572   0.040486    0.01432   0.515108
        518   0.002583   0.974408    0.03495    0.01637   0.552552
        519   0.002794   0.982154   0.032719     0.0172   0.569395
        520   0.003004     0.9899   0.030489   0.018029   0.586238
        521   0.003152    0.99495   0.028608   0.019108   0.607197
        522   0.002857          1   0.026726   0.020188   0.628157
        523   0.002902    0.99274   0.025013   0.021846    0.64517
        524   0.002947   0.985479   0.023299   0.023504   0.662182
        525   0.002846   0.973287   0.021713   0.024813   0.680035
        526   0.002744   0.961094   0.020126   0.026122   0.697888
        527    0.00294   0.914472   0.017825   0.029791   0.724611
        528   0.002946   0.890679   0.016754   0.032242   0.740654
        529   0.002933   0.866886   0.015683   0.034694   0.756696
        530   0.003053   0.839259   0.014906   0.038093   0.772331
        531   0.003173   0.811632   0.014128   0.041491   0.787965
        532   0.003197   0.779941   0.013457   0.044799   0.800268
        533   0.003149    0.74825   0.012786   0.048106   0.812572
        534   0.003169   0.719099   0.012157   0.052085   0.825383
        535   0.003188   0.689947   0.011527   0.056064   0.838194
        536   0.002995   0.624425   0.010516   0.066292   0.854557
        537    0.00276   0.597499   0.009964   0.072031   0.866245
        538   0.002526   0.570572   0.009412    0.07777   0.877933
        539   0.002593   0.543275   0.009023   0.084484   0.884136
        540   0.002661   0.515979   0.008633   0.091199    0.89034
        541   0.002755   0.491883   0.008274   0.099642   0.902596
        542   0.002849   0.467787   0.007915   0.108086   0.914851
        543   0.003226   0.419635   0.007696   0.125499   0.921248
        544   0.003419   0.399666   0.007318   0.136443   0.929188
        545   0.003032   0.379698   0.006941   0.147388   0.937127
        546   0.002916   0.359055    0.00685   0.158085   0.940201
        547   0.002799   0.338412   0.006759   0.168782   0.943274
        548   0.002631   0.322509   0.006277   0.182181   0.952442
        549   0.002464   0.306605   0.005796    0.19558   0.961609
        550   0.002566    0.29096   0.005601   0.209578   0.964837
        551   0.002668   0.275315   0.005406   0.223576   0.968065
        552   0.002785   0.248009   0.005435   0.255142   0.974183
        553   0.002987   0.233503   0.005502    0.27116   0.974465
        554   0.003189   0.218998   0.005568   0.287179   0.974747
        555   0.002889    0.20833   0.005429   0.306672   0.980088
        556    0.00259   0.197663    0.00529   0.326165   0.985429
        557   0.002864   0.186578   0.005122   0.345136   0.988672
        558   0.003139   0.175493   0.004955   0.364107   0.991915
        559   0.003029   0.155279   0.004707   0.402103   0.990051
        560    0.00285   0.147237   0.004559   0.422013   0.990914
        561   0.002671   0.139195    0.00441   0.441923   0.991777
        562   0.002755   0.132389   0.004172   0.463495   0.993592
        563   0.002839   0.125583   0.003933   0.485068   0.995406
        564   0.003187   0.119249   0.004072   0.507834   0.997703
        565   0.003535   0.112914   0.004212   0.530599          1
        566   0.003541   0.101543   0.004755   0.569779   0.994493
        567   0.003458   0.095905   0.004343   0.591333    0.99489
        568   0.003375   0.090266   0.003931   0.612887   0.995286
        569   0.003581   0.086126   0.004015   0.634152    0.99556
        570   0.003787   0.081986   0.004099   0.655418   0.995013
        571   0.003856   0.078429   0.003941   0.676137   0.995393
        572   0.003926   0.074872   0.003784   0.696855   0.995772
        573   0.004095   0.066987   0.003647   0.732743   0.989798
        574   0.004649   0.064415   0.003705   0.752117    0.98938
        575   0.005203   0.061843   0.003764   0.771492   0.988963
        576   0.005496   0.057189   0.003795   0.787244   0.984378
        577   0.005789   0.052536   0.003733   0.802996   0.979794
        578   0.006045   0.049932   0.003713   0.820522   0.980113
        579   0.006301   0.047327   0.003693   0.838047   0.980432
        580   0.007058   0.045567   0.003316   0.864521   0.972876
        581    0.00751   0.043255   0.003268   0.879016   0.972673
        582   0.007962   0.040943    0.00322   0.893512   0.972471
        583   0.008731   0.040147   0.003267   0.905272   0.969224
        584     0.0095    0.03935   0.003314   0.917031   0.965977
        585    0.01116   0.037501   0.003255    0.93819    0.95913
        586   0.012472   0.035796   0.003611   0.945278   0.953663
        587   0.013785   0.034091   0.003967   0.952367   0.948196
        588   0.015136   0.033166   0.004028    0.96189   0.947161
        589   0.016487   0.032241   0.004089   0.971413   0.946126
        590   0.018071   0.030647   0.003994   0.976179    0.94073
        591   0.019654   0.029053   0.003899   0.980945   0.935333
        592   0.023315   0.028231   0.003923   0.989254   0.928371
        593   0.025406   0.028366   0.003893   0.991177   0.923885
        594   0.027498   0.028501   0.003863   0.993101   0.919399
        595   0.030358   0.026813   0.003749    0.99465   0.915055
        596   0.033219   0.025124   0.003635   0.996199    0.91071
        597   0.036764   0.026418    0.00405     0.9981   0.906717
        598   0.040308   0.027711   0.004464          1   0.902724
        599   0.048372   0.025379   0.004729   0.992722   0.888202
        600   0.053205    0.02627   0.004908   0.990163   0.883567
        601   0.058038   0.027162    0.00455   0.987603   0.878932
        602   0.063812   0.025107   0.004512   0.983474   0.872421
        603   0.069586   0.023052   0.004475   0.979344    0.86591
        604   0.083545   0.024338   0.004411   0.967538   0.853744
        605   0.092122   0.024642   0.004387   0.962736   0.848976
        606   0.100698   0.024947   0.004364   0.957933   0.844207
        607   0.111159   0.024246   0.004538   0.952576   0.837482
        608   0.121619   0.023545   0.004712   0.947218   0.830758
        609   0.147606   0.025249   0.004873   0.929886   0.817225
        610   0.162459   0.022916   0.004635   0.922195    0.81062
        611   0.177312   0.020583   0.004396   0.914504   0.804015
        612   0.195344    0.02027   0.004315   0.904572   0.796376
        613   0.213375   0.019957   0.004235   0.894641   0.788738
        614   0.235106   0.020791   0.004223   0.885575   0.782703
        615   0.256836   0.021625   0.004211    0.87651   0.776668
        616   0.307893   0.019085   0.003642   0.856468   0.761332
        617   0.338356   0.019688   0.003739   0.846183   0.753877
        618   0.368819    0.02029   0.003837   0.835897   0.746423
        619   0.403956   0.018677   0.003906   0.826289   0.739697
        620   0.439093   0.017063   0.003768    0.81668   0.732971
        621   0.519703   0.016715    0.00399   0.793232   0.718585
        622   0.564384    0.01534   0.003773   0.781925   0.710312
        623   0.609065   0.013966   0.003556   0.770618   0.702038
        624    0.65832   0.013711   0.003607   0.760724   0.695763
        625   0.707574   0.013456   0.003658   0.750831   0.689489
        626   0.803832    0.01191   0.003062   0.726009   0.674524
        627     0.8485   0.013265   0.002993   0.715174   0.667487
        628   0.893167    0.01462   0.002923   0.704339   0.660451
        629   0.926575   0.015144   0.003062   0.693871   0.653471
        630   0.959981   0.014096     0.0032   0.683404   0.646492
        631   0.992561   0.012298   0.002939   0.659878   0.630867
        632          1   0.012179    0.00293    0.64866     0.6239
        633   0.985121    0.01206    0.00292   0.637442   0.616934
        634   0.961447   0.011236   0.002792   0.626805   0.610633
        635   0.937772   0.010413   0.002663   0.616168   0.604332
        636   0.851523   0.010585   0.002125   0.594105   0.588869
        637     0.7971    0.01149   0.002332   0.584313   0.583041
        638   0.742676   0.012396   0.002539   0.574522   0.577213
        639   0.681438   0.012508   0.002731   0.565133   0.570688
        640     0.6202    0.01262   0.002924   0.555744   0.564163
        641    0.49632   0.011535   0.002571   0.532795   0.550558
        642   0.441187   0.011062   0.002706   0.523306   0.543623
        643   0.386054   0.010589    0.00284   0.513817   0.536688
        644   0.340174    0.01138   0.002853   0.504367   0.530528
        645   0.294294   0.012171   0.002866   0.494916   0.524369
        646   0.221192   0.011681   0.002479   0.474811   0.511327
        647   0.193555   0.012267   0.002555   0.466435   0.506091
        648   0.165917   0.012853   0.002631   0.458059   0.500856
        649   0.145437   0.013684   0.002774   0.448986   0.494343
        650   0.124956   0.014515   0.002918   0.439913    0.48783
        651   0.094379   0.013099   0.003106   0.422554   0.474063
        652   0.083104   0.012308   0.002907   0.413625   0.467734
        653   0.071829   0.011516   0.002708   0.404695   0.461405
        654   0.062988   0.010548   0.002637   0.396013   0.454556
        655   0.054147    0.00958   0.002566   0.387332   0.447707
        656   0.041904   0.010785   0.002861   0.371473   0.437496
        657   0.037249   0.011631   0.002686   0.363897   0.432481
        658   0.032595   0.012477   0.002512   0.356321   0.427466
        659   0.024809   0.011623   0.002021   0.340756   0.413229
        660   0.022849   0.011916   0.002461   0.333955    0.40874
        661    0.02089   0.012208   0.002901   0.327155    0.40425
        662   0.018776   0.011355   0.003017   0.319841   0.397779
        663   0.016661   0.010501   0.003133   0.312528   0.391308
        664    0.01336    0.01059   0.002809   0.298247    0.38091
        665   0.011884   0.010381   0.002484   0.291838   0.375514
        666   0.010409   0.010172   0.002158    0.28543   0.370118
        667   0.009241   0.008452   0.002043   0.278123   0.364541
        668   0.008073   0.006731   0.001928   0.270816   0.358964
        669   0.007426    0.01237   0.002481   0.261111   0.350655
        670   0.006926   0.014653    0.00264   0.255484   0.345101
        671   0.006427   0.010088   0.002322   0.249858   0.339547
        672   0.005999   0.011362   0.002886   0.238492    0.32864
        673   0.005664    0.01011   0.002567   0.232732   0.323526
        674   0.005329   0.008859   0.002248   0.226972   0.318411
        675   0.004783   0.007925   0.002348    0.22208   0.314231
        676   0.004237   0.006992   0.002448   0.217189   0.310051
        677    0.00371   0.008117   0.002209   0.206909   0.301655
        678   0.003298   0.008945   0.001859   0.201919   0.297349
        679   0.002887   0.009773   0.001508   0.196928   0.293042
        680   0.003463   0.011845   0.002056   0.189334   0.284796
        681   0.003867   0.008812   0.002235   0.185156   0.279846
        682    0.00306   0.005779   0.001878   0.180977   0.274896
        683   0.003161   0.007163   0.002154   0.176261   0.271327
        684   0.003262   0.008547   0.002431   0.171546   0.267758
        685   0.002556   0.005323   0.001986   0.163584   0.257922
        686    0.00248   0.005992   0.002014   0.160442   0.254676
        687   0.002405   0.006662   0.002042   0.157299   0.251431
        688   0.002398    0.00785   0.001666   0.148721   0.244751
        689   0.002084   0.008829   0.001573   0.145473   0.241337
        690    0.00177   0.009808   0.001481   0.142224   0.237924
        691   0.002416   0.012507   0.002091   0.140037   0.234293
        692   0.003062   0.015205   0.002702    0.13785   0.230662
        693   0.002171   0.007881   0.002325   0.129505    0.22069
        694   0.002186   0.007044   0.001903   0.126564   0.217331
        695   0.002201   0.006207   0.001482   0.123623   0.213972
        696   0.002498   0.011207   0.002003   0.118087   0.209868
        697    0.00214   0.015088   0.002493   0.114816   0.205663
        698   0.001781   0.007326   0.001512   0.111545   0.201458
        699   0.001944   0.008754   0.001625   0.109593   0.198677
        700   0.002107   0.010182   0.001737   0.107642   0.195896
        701   0.001961   0.007889   0.002232   0.103079   0.190025
        702   0.002239   0.007722   0.002308   0.100267   0.186286
        703   0.002517   0.007555   0.002383   0.097455   0.182546
        704   0.002172    0.00807   0.001932   0.092724   0.175909
        705    0.00204   0.008188   0.001832   0.090436   0.172268
        706   0.001909   0.007953   0.001732   0.088148   0.168627
        707    0.00203   0.007858   0.001983   0.084977     0.1677
        708   0.002162   0.008867   0.001606   0.083128   0.164823
        709   0.002293   0.009876    0.00123   0.081279   0.161945
        710   0.002687   0.012633   0.001802   0.079723    0.15617
        711   0.002714   0.013363   0.002024   0.077287   0.153832
        712   0.002742   0.011904   0.002245    0.07485   0.151495
        713    0.00276   0.009623    0.00246   0.072407   0.147268
        714   0.002779   0.007343    0.00203   0.069963   0.143042
        715   0.002832     0.0079   0.001868   0.068133   0.140203
        716   0.002463   0.008617   0.001707   0.066491   0.138119
        717   0.002095   0.009335   0.001546   0.064849   0.136034
        718   0.002213   0.009934   0.001716   0.062798   0.134077
        719   0.002442   0.012315   0.001897    0.06195   0.132194
        720   0.002671   0.014695   0.002079   0.061102   0.130312
        721   0.002557   0.008763   0.002211   0.058218   0.123363
        722   0.002321   0.007968   0.002399    0.05656   0.121287
        723   0.002086   0.007172   0.002587   0.054902   0.119212
        724   0.002713   0.007031   0.001852   0.051548   0.115157
        725   0.002323   0.006328   0.002042      0.051   0.114724
        726   0.001933   0.005624   0.002231   0.050452    0.11429
        727   0.002286   0.007443   0.001316   0.048075    0.11071
        728   0.002495   0.009601   0.001507   0.047773     0.1096
        729   0.002078   0.011759   0.001699   0.047471   0.108491
        730   0.002363   0.009792   0.002081   0.047283   0.105595
        731   0.002648   0.007824   0.002464   0.047096   0.102699
        732   0.003592   0.005886   0.002281   0.044536    0.10103
        733   0.003637   0.005652   0.002345   0.042812   0.097221
        734   0.003546   0.005419   0.002409   0.041087   0.093413
        735   0.003232    0.00811   0.002554   0.040719   0.094183
        736    0.00284   0.009193   0.002786   0.040273   0.093588
        737   0.002447   0.010276   0.003019   0.039827   0.092993
        738   0.003107   0.012008   0.001982    0.03842   0.092162
        739   0.003264   0.014327   0.001988   0.038538   0.088992
        740   0.003421   0.016645   0.001994   0.038656   0.085823
        741   0.004157   0.017397   0.003749   0.039626   0.087854
        742   0.004433    0.01416   0.004601   0.038677   0.086338
        743   0.003882   0.010924   0.002897   0.037729   0.084821
        744   0.004987   0.010508   0.002758   0.036342   0.083377
        745   0.005424   0.011508    0.00247   0.035314   0.083241
        746    0.00455   0.012508   0.002182   0.034285   0.083106
        747   0.003237   0.016909   0.002213   0.034256   0.079999
        748   0.003377   0.018806    0.00255   0.035446    0.08018
        749   0.003518   0.020702   0.002888   0.036635   0.080361
        750   0.004266   0.016427   0.003853   0.035937   0.076871
        751   0.004371   0.016932   0.003869   0.035175   0.075873
        752   0.004162   0.017436   0.003885   0.034412   0.074874
        753   0.004229   0.013292   0.003886   0.033652   0.072677
        754    0.00353   0.014241   0.003618    0.03179   0.071333
        755    0.00283   0.015191    0.00335   0.029929   0.069988
        756   0.003494   0.017857   0.003083   0.031768   0.070504
        757   0.003537   0.018681   0.003287   0.031957   0.070749
        758   0.003579   0.019505   0.003492   0.031578   0.070995
        759   0.004639   0.020437   0.004008   0.031807   0.068542
        760          0          0          0          0          0
