479	0.10429790	0.13345280	0.85661930	0.08938800	0.24599700	0.81828000
480	0.09564000	0.13902000	0.81295010	0.08050700	0.25358900	0.77212500
481	0.08729955	0.14467640	0.77051730	0.07203400	0.26187600	0.72829000
482	0.07930804	0.15046930	0.72944480	0.06371000	0.27064300	0.68604000
483	0.07171776	0.15646190	0.68991360	0.05569400	0.27964500	0.64553000
484	0.06458099	0.16271770	0.65210490	0.04811700	0.28869400	0.60685000
485	0.05795001	0.16930000	0.61620000	0.04107200	0.29766500	0.57006000
486	0.05186211	0.17624310	0.58232860	0.03464200	0.30646900	0.53522000
487	0.04628152	0.18355810	0.55041620	0.02889600	0.31503500	0.50234000
488	0.04115088	0.19127350	0.52033760	0.02387600	0.32333500	0.47140000
489	0.03641283	0.19941800	0.49196730	0.01962800	0.33136600	0.44239000
490	0.03201000	0.20802000	0.46518000	0.01617200	0.33913300	0.41525400
491	0.02791720	0.21711990	0.43992460	0.01330000	0.34786000	0.39002400
492	0.02414440	0.22673450	0.41618360	0.01075900	0.35832600	0.36639900
493	0.02068700	0.23685710	0.39388220	0.00854200	0.37000100	0.34401500
494	0.01754040	0.24748120	0.37294590	0.00666100	0.38246400	0.32268900
495	0.01470000	0.25860000	0.35330000	0.00513200	0.39537900	0.30235600
496	0.01216179	0.27018490	0.33485780	0.00398200	0.40848200	0.28303600
497	0.00991996	0.28229390	0.31755210	0.00323900	0.42158800	0.26481600
498	0.00796724	0.29505050	0.30133750	0.00293400	0.43461900	0.24784800
499	0.00629635	0.30857800	0.28616860	0.00311400	0.44760100	0.23231800
500	0.00490000	0.32300000	0.27200000	0.00381600	0.46077700	0.21850200
501	0.00377717	0.33840210	0.25881710	0.00509500	0.47434000	0.20585100
502	0.00294532	0.35468580	0.24648380	0.00693600	0.48820000	0.19359600
503	0.00242488	0.37169860	0.23477180	0.00929900	0.50234000	0.18173600
504	0.00223629	0.38928750	0.22345330	0.01214700	0.51674000	0.17028100
505	0.00240000	0.40730000	0.21230000	0.01544400	0.53136000	0.15924900
506	0.00292552	0.42562990	0.20116920	0.01915600	0.54619000	0.14867300
507	0.00383656	0.44430960	0.19011960	0.02325000	0.56118000	0.13860900
508	0.00517484	0.46339440	0.17922540	0.02769000	0.57629000	0.12909600
509	0.00698208	0.48293950	0.16856080	0.03244400	0.59150000	0.12021500
510	0.00930000	0.50300000	0.15820000	0.03746500	0.60674100	0.11204400
511	0.01214949	0.52356930	0.14813830	0.04295600	0.62215000	0.10471000
512	0.01553588	0.54451200	0.13837580	0.04911400	0.63783000	0.09819600
513	0.01947752	0.56569000	0.12899420	0.05592000	0.65371000	0.09236100
514	0.02399277	0.58696530	0.12007510	0.06334900	0.66968000	0.08708800
515	0.02910000	0.60820000	0.11170000	0.07135800	0.68566000	0.08224800
516	0.03481485	0.62934560	0.10390480	0.07990100	0.70155000	0.07774400
517	0.04112016	0.65030680	0.09666748	0.08890900	0.71723000	0.07345600
518	0.04798504	0.67087520	0.08998272	0.09829300	0.73257000	0.06926800
519	0.05537861	0.69084240	0.08384531	0.10794900	0.74746000	0.06506000
520	0.06327000	0.71000000	0.07824999	0.11774900	0.76175700	0.06070900
521	0.07163501	0.72818520	0.07320899	0.12783900	0.77534000	0.05645700
522	0.08046224	0.74546360	0.06867816	0.13845000	0.78822000	0.05260900
523	0.08973996	0.76196940	0.06456784	0.14951600	0.80046000	0.04912200
524	0.09945645	0.77783680	0.06078835	0.16104100	0.81214000	0.04595400
525	0.10960000	0.79320000	0.05725001	0.17295300	0.82333000	0.04305000
526	0.12016740	0.80811040	0.05390435	0.18520900	0.83412000	0.04036800
527	0.13111450	0.82249620	0.05074664	0.19775500	0.84460000	0.03783900
528	0.14236790	0.83630680	0.04775276	0.21053800	0.85487000	0.03538400
529	0.15385420	0.84949160	0.04489859	0.22346000	0.86504000	0.03294900
530	0.16550000	0.86200000	0.04216000	0.23649100	0.87521100	0.03045100
531	0.17725710	0.87381080	0.03950728	0.24963300	0.88537000	0.02802900
532	0.18914000	0.88496240	0.03693564	0.26297200	0.89537000	0.02586200
533	0.20116940	0.89549360	0.03445836	0.27651500	0.90515000	0.02392000
534	0.21336580	0.90544320	0.03208872	0.29026900	0.91465000	0.02217400
535	0.22574990	0.91485010	0.02984000	0.30421300	0.92381000	0.02058400
536	0.23832090	0.92373480	0.02771181	0.31836100	0.93255000	0.01912700
537	0.25106680	0.93209240	0.02569444	0.33270500	0.94081000	0.01774000
538	0.26399220	0.93992260	0.02378716	0.34723200	0.94852000	0.01640300
539	0.27710170	0.94722520	0.02198925	0.36192600	0.95560000	0.01506400
540	0.29040000	0.95400000	0.02030000	0.37677200	0.96198800	0.01367600
541	0.30389120	0.96025610	0.01871805	0.39168300	0.96754000	0.01230800
542	0.31757260	0.96600740	0.01724036	0.40659400	0.97223000	0.01105600
543	0.33143840	0.97126060	0.01586364	0.42153900	0.97617000	0.00991500
544	0.34548280	0.97602250	0.01458461	0.43651700	0.97946000	0.00887200
545	0.35970000	0.98030000	0.01340000	0.45158400	0.98220000	0.00791800
546	0.37408390	0.98409240	0.01230723	0.46678200	0.98452000	0.00703000
547	0.38863960	0.98741820	0.01130188	0.48214700	0.98652000	0.00622300
548	0.40337840	0.99031280	0.01037792	0.49773800	0.98832000	0.00545300
549	0.41831150	0.99281160	0.00952931	0.51360600	0.99002000	0.00471400
550	0.43344990	0.99495010	0.00875000	0.52982600	0.99176100	0.00398800
551	0.44879530	0.99671080	0.00803520	0.54644000	0.99353000	0.00328900
552	0.46433600	0.99809830	0.00738160	0.56342600	0.99523000	0.00264600
553	0.48006400	0.99911200	0.00678540	0.58072600	0.99677000	0.00206300
554	0.49597130	0.99974820	0.00624280	0.59829000	0.99809000	0.00153300
555	0.51205010	1.00000000	0.00575000	0.61605300	0.99911000	0.00109100
556	0.52829590	0.99985670	0.00530360	0.63394800	0.99977000	0.00071100
557	0.54469160	0.99930460	0.00489980	0.65190100	1.00000000	0.00040700
558	0.56120940	0.99832550	0.00453420	0.66982400	0.99971000	0.00018400
559	0.57782150	0.99689870	0.00420240	0.68763200	0.99885000	0.00004700
560	0.59450000	0.99500000	0.00390000	0.70522400	0.99734000	0.00000000
561	0.61122090	0.99260050	0.00362320	0.72277300	0.99526000	0.00000000
562	0.62797580	0.98974260	0.00337060	0.74048300	0.99274000	0.00000000
563	0.64476020	0.98644440	0.00314140	0.75827300	0.98975000	0.00000000
564	0.66156970	0.98272410	0.00293480	0.77608300	0.98630000	0.00000000
565	0.67840000	0.97860000	0.00275000	0.79383200	0.98238000	0.00000000
